      0.8200    0.100000E-001  -0.100000E-001   0.499931E+000   0.500003E+000   0.999935E+000
      0.8300    0.100000E-001  -0.100000E-001   0.499932E+000   0.500004E+000   0.999935E+000
      0.8400    0.100000E-001  -0.100000E-001   0.499932E+000   0.500004E+000   0.999935E+000
      0.8500    0.100000E-001  -0.100000E-001   0.499932E+000   0.500004E+000   0.999935E+000
      0.8600    0.100000E-001  -0.100000E-001   0.499932E+000   0.500004E+000   0.999936E+000
      0.8700    0.100000E-001  -0.100000E-001   0.499932E+000   0.500004E+000   0.999936E+000
      0.8800    0.100000E-001  -0.100000E-001   0.499932E+000   0.500004E+000   0.999936E+000
      0.8900    0.100000E-001  -0.100000E-001   0.499932E+000   0.500004E+000   0.999936E+000
      0.9000    0.100000E-001  -0.100000E-001   0.499932E+000   0.500004E+000   0.999936E+000
      0.9100    0.100000E-001  -0.100000E-001   0.499932E+000   0.500004E+000   0.999937E+000
      0.9200    0.100000E-001  -0.100000E-001   0.499932E+000   0.500005E+000   0.999937E+000
      0.9300    0.100000E-001  -0.100000E-001   0.499932E+000   0.500005E+000   0.999937E+000
      0.9400    0.100000E-001  -0.100000E-001   0.499933E+000   0.500005E+000   0.999937E+000
      0.9500    0.100000E-001  -0.100000E-001   0.499933E+000   0.500005E+000   0.999938E+000
      0.9600    0.100000E-001  -0.100000E-001   0.499933E+000   0.500005E+000   0.999938E+000
      0.9700    0.100000E-001  -0.100000E-001   0.499933E+000   0.500005E+000   0.999938E+000
      0.9800    0.100000E-001  -0.100000E-001   0.499933E+000   0.500005E+000   0.999938E+000
      0.9900    0.100000E-001  -0.100000E-001   0.499933E+000   0.500005E+000   0.999939E+000
      1.0000    0.100000E-001   0.990000E+000   0.499934E+000   0.500006E+000   0.999939E+000
      1.0100    0.100000E-001   0.990000E+000   0.499940E+000   0.500012E+000   0.999951E+000
      1.0200    0.100000E-001   0.990000E+000   0.499955E+000   0.500027E+000   0.999981E+000
      1.0300    0.100000E-001   0.990000E+000   0.499978E+000   0.500050E+000   0.100003E+001
      1.0400    0.100000E-001   0.990000E+000   0.500011E+000   0.500083E+000   0.100009E+001
      1.0500    0.100000E-001   0.990000E+000   0.500052E+000   0.500124E+000   0.100018E+001
      1.0600    0.100000E-001   0.990000E+000   0.500102E+000   0.500173E+000   0.100028E+001
      1.0700    0.100000E-001   0.990000E+000   0.500160E+000   0.500231E+000   0.100039E+001
      1.0800    0.100000E-001   0.990000E+000   0.500226E+000   0.500298E+000   0.100052E+001
      1.0900    0.100000E-001   0.990000E+000   0.500301E+000   0.500372E+000   0.100067E+001
      1.1000    0.100000E-001   0.990000E+000   0.500383E+000   0.500455E+000   0.100084E+001
      1.1100    0.100000E-001   0.990000E+000   0.500474E+000   0.500545E+000   0.100102E+001
      1.1200    0.100000E-001   0.990000E+000   0.500572E+000   0.500643E+000   0.100121E+001
      1.1300    0.100000E-001   0.990000E+000   0.500677E+000   0.500748E+000   0.100143E+001
      1.1400    0.100000E-001   0.990000E+000   0.500790E+000   0.500861E+000   0.100165E+001
      1.1500    0.100000E-001   0.990000E+000   0.500910E+000   0.500981E+000   0.100189E+001
      1.1600    0.100000E-001   0.990000E+000   0.501037E+000   0.501108E+000   0.100214E+001
      1.1700    0.100000E-001   0.990000E+000   0.501171E+000   0.501241E+000   0.100241E+001
      1.1800    0.100000E-001   0.990000E+000   0.501311E+000   0.501381E+000   0.100269E+001
      1.1900    0.100000E-001   0.990000E+000   0.501458E+000   0.501528E+000   0.100299E+001
      1.2000    0.100000E-001   0.990000E+000   0.501611E+000   0.501681E+000   0.100329E+001
