 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   

 isgn  iorbs  ispin  ialf  icor  itype  mp
 num:                     1
       irow           icol            Re[rho]                 Im[rho]  
         6             2          0.000000127704          0.000000146615
         7             3          0.000000127704          0.000000146615
        10             3          0.000000000000          0.000000000000
         8             4         -0.000000010216         -0.000000014864
        14             7         -0.000000000000          0.000000000000
        13             9          0.000000010216         -0.000000014864
        14            10         -0.000000127704          0.000000146615
        15            11         -0.000000127704          0.000000146615
        16            12          0.000000010216         -0.000000014864
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     25
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1    12     0     2
 num:                    26
       irow           icol            Re[rho]                 Im[rho]  
         5             1          0.000001786881         -0.000027105673
         6             2         -0.000003545218          0.000307245714
         7             3         -0.000003545218          0.000307245714
        10             3         -0.000000000000          0.000000000000
         8             4          0.000001786881         -0.000027105673
        14             7          0.000000000000          0.000000000000
        13             9         -0.000001786881         -0.000027105673
        14            10          0.000003545218          0.000307245714
        15            11          0.000003545218          0.000307245714
        16            12         -0.000001786881         -0.000027105673
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     26
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      1      1    13     0     3
 num:                    27
       irow           icol            Re[rho]                 Im[rho]  
         5             1         -0.000006067524          0.000001773404
         6             2         -0.000036367738          0.000011156342
         7             3         -0.000036367738          0.000011156342
        10             3         -0.000000000000          0.000000000000
         8             4         -0.000006067524          0.000001773404
        14             7          0.000000000000          0.000000000000
        13             9          0.000006067524          0.000001773404
        14            10          0.000036367738          0.000011156342
        15            11          0.000036367738          0.000011156342
        16            12          0.000006067524          0.000001773404
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     27
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1     1     0     1
 num:                    28
       irow           icol            Re[rho]                 Im[rho]  
         3             1         -0.008570257121          0.000521345884
         4             2          0.008570257121          0.000521345881
         7             5         -0.090138619542          0.003901408584
        10             5         -0.000000000002          0.000000000000
         8             6          0.090138619546          0.003901408584
        12             7          0.000000000002          0.000000000000
        11             9         -0.090138619546          0.003901408584
        12            10          0.090138619543          0.003901408584
        15            13         -0.008570257122          0.000521345880
        16            14          0.008570257121          0.000521345883
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     28
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1     2     0     1
 num:                    29
       irow           icol            Re[rho]                 Im[rho]  
         3             1          0.005223240943          0.000794780043
         4             2         -0.005223240922          0.000794780066
         7             5          0.055321818955          0.008481856568
        10             5          0.000000000001          0.000000000002
         8             6         -0.055321818959          0.008481856574
        12             7         -0.000000000001          0.000000000002
        11             9          0.055321818957          0.008481856573
        12            10         -0.055321818955          0.008481856570
        15            13          0.005223240943          0.000794780061
        16            14         -0.005223240963          0.000794780036
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     29
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1     3     0     1
 num:                    30
       irow           icol            Re[rho]                 Im[rho]  
         3             1          0.000114611471          0.000004379045
         4             2         -0.000114611470          0.000004379042
         7             5          0.001214154869          0.000046393828
        10             5         -0.000000000000          0.000000000001
         8             6         -0.001214154869          0.000046393830
        12             7          0.000000000000          0.000000000001
        11             9          0.001214154868          0.000046393830
        12            10         -0.001214154868          0.000046393829
        15            13          0.000114611471          0.000004379042
        16            14         -0.000114611472          0.000004379043
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     30
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1     4     0     1
 num:                    31
       irow           icol            Re[rho]                 Im[rho]  
         3             1         -0.000019268156         -0.000026350591
         4             2          0.000019268156         -0.000026350591
         7             5         -0.000206574999         -0.000267506164
        10             5         -0.000000000000         -0.000000000000
         8             6          0.000206574999         -0.000267506164
        12             7          0.000000000000         -0.000000000000
        11             9         -0.000206574999         -0.000267506164
        12            10          0.000206574999         -0.000267506164
        15            13         -0.000019268156         -0.000026350591
        16            14          0.000019268156         -0.000026350591
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     31
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1     5     0     1
 num:                    32
       irow           icol            Re[rho]                 Im[rho]  
         3             1          0.000000026298          0.000000040701
         4             2         -0.000000026298          0.000000040701
         7             5          0.000000306476          0.000000412777
        10             5          0.000000000000          0.000000000000
         8             6         -0.000000306476          0.000000412777
        12             7         -0.000000000000          0.000000000000
        11             9          0.000000306476          0.000000412777
        12            10         -0.000000306476          0.000000412777
        15            13          0.000000026298          0.000000040701
        16            14         -0.000000026298          0.000000040701
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     32
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1     6     0     2
 num:                    33
       irow           icol            Re[rho]                 Im[rho]  
         3             1         -0.000006991581         -0.000003926274
         4             2          0.000006991581         -0.000003926274
         7             5         -0.000032586295         -0.000044220488
        10             5          0.000000000000         -0.000000000000
         8             6          0.000032586295         -0.000044220488
        12             7         -0.000000000000         -0.000000000000
        11             9         -0.000032586295         -0.000044220488
        12            10          0.000032586295         -0.000044220488
        15            13         -0.000006991581         -0.000003926274
        16            14          0.000006991581         -0.000003926274
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     33
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1     7     0     1
 num:                    34
       irow           icol            Re[rho]                 Im[rho]  
         3             1          0.000040266567          0.000039972432
         4             2         -0.000040266567          0.000039972432
         7             5          0.000473321596          0.000376210763
        10             5          0.000000000000          0.000000000000
         8             6         -0.000473321596          0.000376210763
        12             7         -0.000000000000          0.000000000000
        11             9          0.000473321596          0.000376210763
        12            10         -0.000473321596          0.000376210763
        15            13          0.000040266567          0.000039972432
        16            14         -0.000040266567          0.000039972432
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     34
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1     8     0     2
 num:                    35
       irow           icol            Re[rho]                 Im[rho]  
         3             1         -0.000060504107         -0.000562958038
         4             2          0.000060504107         -0.000562958038
         7             5         -0.001818924075         -0.005751840662
        10             5          0.000000000000         -0.000000000000
         8             6          0.001818924075         -0.005751840662
        12             7         -0.000000000000         -0.000000000000
        11             9         -0.001818924075         -0.005751840662
        12            10          0.001818924075         -0.005751840662
        15            13         -0.000060504107         -0.000562958038
        16            14          0.000060504107         -0.000562958038
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     35
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1     9     0     1
 num:                    36
       irow           icol            Re[rho]                 Im[rho]  
         3             1          0.001768280842          0.000665617263
         4             2         -0.001768280842          0.000665617263
         7             5          0.018624119452          0.006125057348
        10             5          0.000000000001          0.000000000000
         8             6         -0.018624119453          0.006125057348
        12             7         -0.000000000001          0.000000000000
        11             9          0.018624119453          0.006125057348
        12            10         -0.018624119452          0.006125057348
        15            13          0.001768280842          0.000665617263
        16            14         -0.001768280842          0.000665617263
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     36
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1    10     0     2
 num:                    37
       irow           icol            Re[rho]                 Im[rho]  
         3             1         -0.001659412762         -0.001407552076
         4             2          0.001659412762         -0.001407552076
         7             5         -0.018112016352         -0.012549226882
        10             5         -0.000000000001         -0.000000000000
         8             6          0.018112016353         -0.012549226883
        12             7          0.000000000001         -0.000000000000
        11             9         -0.018112016353         -0.012549226883
        12            10          0.018112016352         -0.012549226882
        15            13         -0.001659412762         -0.001407552076
        16            14          0.001659412762         -0.001407552076
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     37
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1    11     0     1
 num:                    38
       irow           icol            Re[rho]                 Im[rho]  
         3             1         -0.000000010216         -0.000000014864
