      1.0500    0.100000E-001   0.990000E+000   0.860395E+002   0.136926E+004   0.145530E+004   0.500052E+000   0.500124E+000   0.100018E+001
      1.0600    0.100000E-001   0.990000E+000   0.857737E+002   0.164113E+004   0.172690E+004   0.500102E+000   0.500173E+000   0.100028E+001
      1.0700    0.100000E-001   0.990000E+000   0.854008E+002   0.190901E+004   0.199441E+004   0.500160E+000   0.500231E+000   0.100039E+001
      1.0800    0.100000E-001   0.990000E+000   0.849071E+002   0.217258E+004   0.225748E+004   0.500226E+000   0.500298E+000   0.100052E+001
      1.0900    0.100000E-001   0.990000E+000   0.842800E+002   0.243156E+004   0.251584E+004   0.500301E+000   0.500372E+000   0.100067E+001
      1.1000    0.100000E-001   0.990000E+000   0.835075E+002   0.268572E+004   0.276923E+004   0.500383E+000   0.500455E+000   0.100084E+001
      1.1100    0.100000E-001   0.990000E+000   0.825785E+002   0.293487E+004   0.301745E+004   0.500474E+000   0.500545E+000   0.100102E+001
      1.1200    0.100000E-001   0.990000E+000   0.814827E+002   0.317884E+004   0.326032E+004   0.500572E+000   0.500643E+000   0.100121E+001
      1.1300    0.100000E-001   0.990000E+000   0.802105E+002   0.341748E+004   0.349769E+004   0.500677E+000   0.500748E+000   0.100143E+001
      1.1400    0.100000E-001   0.990000E+000   0.787532E+002   0.365069E+004   0.372945E+004   0.500790E+000   0.500861E+000   0.100165E+001
      1.1500    0.100000E-001   0.990000E+000   0.771024E+002   0.387837E+004   0.395547E+004   0.500910E+000   0.500981E+000   0.100189E+001
      1.1600    0.100000E-001   0.990000E+000   0.752509E+002   0.410044E+004   0.417569E+004   0.501037E+000   0.501108E+000   0.100214E+001
      1.1700    0.100000E-001   0.990000E+000   0.731915E+002   0.431684E+004   0.439003E+004   0.501171E+000   0.501241E+000   0.100241E+001
      1.1800    0.100000E-001   0.990000E+000   0.709182E+002   0.452754E+004   0.459846E+004   0.501311E+000   0.501381E+000   0.100269E+001
      1.1900    0.100000E-001   0.990000E+000   0.684252E+002   0.473251E+004   0.480094E+004   0.501458E+000   0.501528E+000   0.100299E+001
      1.2000    0.100000E-001   0.990000E+000   0.657073E+002   0.493174E+004   0.499744E+004   0.501611E+000   0.501681E+000   0.100329E+001
      1.2100    0.100000E-001   0.990000E+000   0.627599E+002   0.512521E+004   0.518797E+004   0.501770E+000   0.501840E+000   0.100361E+001
      1.2200    0.100000E-001   0.990000E+000   0.595789E+002   0.531296E+004   0.537254E+004   0.501935E+000   0.502004E+000   0.100394E+001
      1.2300    0.100000E-001   0.990000E+000   0.561607E+002   0.549499E+004   0.555115E+004   0.502105E+000   0.502175E+000   0.100428E+001
      1.2400    0.100000E-001   0.990000E+000   0.525020E+002   0.567133E+004   0.572383E+004   0.502281E+000   0.502351E+000   0.100463E+001
      1.2500    0.100000E-001   0.990000E+000   0.486001E+002   0.584203E+004   0.589063E+004   0.502463E+000   0.502532E+000   0.100499E+001
      1.2600    0.100000E-001   0.990000E+000   0.444526E+002   0.600712E+004   0.605157E+004   0.502649E+000   0.502718E+000   0.100537E+001
      1.2700    0.100000E-001   0.990000E+000   0.400577E+002   0.616666E+004   0.620672E+004   0.502840E+000   0.502909E+000   0.100575E+001
      1.2800    0.100000E-001   0.990000E+000   0.354137E+002   0.632071E+004   0.635612E+004   0.503037E+000   0.503105E+000   0.100614E+001
      1.2900    0.100000E-001   0.990000E+000   0.305194E+002   0.646933E+004   0.649985E+004   0.503237E+000   0.503306E+000   0.100654E+001
      1.3000    0.100000E-001   0.990000E+000   0.253741E+002   0.661259E+004   0.663797E+004   0.503442E+000   0.503511E+000   0.100695E+001
      1.3100    0.100000E-001   0.990000E+000   0.199770E+002   0.675057E+004   0.677055E+004   0.503652E+000   0.503720E+000   0.100737E+001
      1.3200    0.100000E-001   0.990000E+000   0.143281E+002   0.688335E+004   0.689767E+004   0.503865E+000   0.503933E+000   0.100780E+001
      1.3300    0.100000E-001   0.990000E+000   0.842728E+001   0.701100E+004   0.701942E+004   0.504082E+000   0.504150E+000   0.100823E+001
      1.3400    0.100000E-001   0.990000E+000   0.227501E+001   0.713361E+004   0.713588E+004   0.504303E+000   0.504371E+000   0.100867E+001
      1.3500    0.100000E-001   0.990000E+000  -0.412816E+001   0.725127E+004   0.724714E+004   0.504528E+000   0.504595E+000   0.100912E+001
      1.3600    0.100000E-001   0.990000E+000  -0.107814E+002   0.736407E+004   0.735329E+004   0.504756E+000   0.504823E+000   0.100958E+001
      1.3700    0.100000E-001   0.990000E+000  -0.176835E+002   0.747211E+004   0.745442E+004   0.504987E+000   0.505054E+000   0.101004E+001
      1.3800    0.100000E-001   0.990000E+000  -0.248333E+002   0.757547E+004   0.755064E+004   0.505221E+000   0.505288E+000   0.101051E+001
      1.3900    0.100000E-001   0.990000E+000  -0.322293E+002   0.767427E+004   0.764204E+004   0.505458E+000   0.505525E+000   0.101098E+001
      1.4000    0.100000E-001   0.990000E+000  -0.398696E+002   0.776859E+004   0.772872E+004   0.505698E+000   0.505765E+000   0.101146E+001
      1.4100    0.100000E-001   0.990000E+000  -0.477525E+002   0.785854E+004   0.781078E+004   0.505941E+000   0.506007E+000   0.101195E+001
      1.4200    0.100000E-001   0.990000E+000  -0.558758E+002   0.794421E+004   0.788834E+004   0.506186E+000   0.506252E+000   0.101244E+001
      1.4300    0.100000E-001   0.990000E+000  -0.642374E+002   0.802572E+004   0.796148E+004   0.506433E+000   0.506500E+000   0.101293E+001
      1.4400    0.100000E-001   0.990000E+000  -0.728348E+002   0.810315E+004   0.803032E+004   0.506683E+000   0.506749E+000   0.101343E+001
      1.4500    0.100000E-001   0.990000E+000  -0.816655E+002   0.817663E+004   0.809496E+004   0.506935E+000   0.507001E+000   0.101394E+001
      1.4600    0.100000E-001   0.990000E+000  -0.907269E+002   0.824624E+004   0.815551E+004   0.507188E+000   0.507254E+000   0.101444E+001
      1.4700    0.100000E-001   0.990000E+000  -0.100016E+003   0.831210E+004   0.821208E+004   0.507444E+000   0.507509E+000   0.101495E+001
      1.4800    0.100000E-001   0.990000E+000  -0.109530E+003   0.837430E+004   0.826477E+004   0.507701E+000   0.507766E+000   0.101547E+001
      1.4900    0.100000E-001   0.990000E+000  -0.119267E+003   0.843296E+004   0.831369E+004   0.507960E+000   0.508025E+000   0.101598E+001
      1.5000    0.100000E-001   0.990000E+000  -0.129222E+003   0.848816E+004   0.835894E+004   0.508220E+000   0.508285E+000   0.101651E+001
      1.5100    0.100000E-001   0.990000E+000  -0.139393E+003   0.854003E+004   0.840063E+004   0.508482E+000   0.508547E+000   0.101703E+001
      1.5200    0.100000E-001   0.990000E+000  -0.149777E+003   0.858865E+004   0.843888E+004   0.508744E+000   0.508809E+000   0.101755E+001
      1.5300    0.100000E-001   0.990000E+000  -0.160370E+003   0.863414E+004   0.847377E+004   0.509008E+000   0.509073E+000   0.101808E+001
      1.5400    0.100000E-001   0.990000E+000  -0.171168E+003   0.867658E+004   0.850542E+004   0.509273E+000   0.509338E+000   0.101861E+001
      1.5500    0.100000E-001   0.990000E+000  -0.182170E+003   0.871610E+004   0.853393E+004   0.509539E+000   0.509604E+000   0.101914E+001
      1.5600    0.100000E-001   0.990000E+000  -0.193370E+003   0.875277E+004   0.855940E+004   0.509806E+000   0.509870E+000   0.101968E+001
      1.5700    0.100000E-001   0.990000E+000  -0.204766E+003   0.878670E+004   0.858194E+004   0.510074E+000   0.510138E+000   0.102021E+001
      1.5800    0.100000E-001   0.990000E+000  -0.216354E+003   0.881800E+004   0.860164E+004   0.510342E+000   0.510406E+000   0.102075E+001
      1.5900    0.100000E-001   0.990000E+000  -0.228130E+003   0.884675E+004   0.861862E+004   0.510611E+000   0.510674E+000   0.102129E+001
      1.6000    0.100000E-001   0.990000E+000  -0.240091E+003   0.887305E+004   0.863295E+004   0.510880E+000   0.510944E+000   0.102182E+001
      1.6100    0.100000E-001   0.990000E+000  -0.252233E+003   0.889699E+004   0.864476E+004   0.511150E+000   0.511213E+000   0.102236E+001
      1.6200    0.100000E-001   0.990000E+000  -0.264552E+003   0.891867E+004   0.865412E+004   0.511420E+000   0.511483E+000   0.102290E+001
